Anno;ateco_2007_2cifre;descrizione_ateco_impr_2007_2cifre;ateco_2007_5cifre;descr_ateco_impr_2007_5cifre;N. imprese;N. unità locali;N.addetti_imp;N.addetti_ul
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46150;Intermediari del commercio di mobili, articoli per la casa e ferramenta;394;405;616,6;597,54
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46160;Intermediari del commercio di prodotti tessili, abbigliamento, pellicce, calzature e articoli in pelle;917;953;1895,34;1641,94
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46170;Intermediari del commercio di prodotti alimentari, bevande e tabacco;544;549;956,08;923,81
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46181;Intermediari del commercio di prodotti di carta, cancelleria, libri;424;432;666,16;644,47
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46182;Intermediari del commercio di prodotti di elettronica;369;372;917;756,99
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46183;Intermediari del commercio di prodotti farmaceutici e di cosmetici;576;579;718,75;708,05
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46189;Intermediari del commercio di attrezzature sportive, biciclette e altri prodotti nca;495;498;621,08;594,24
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46190;Intermediari del commercio di vari prodotti senza prevalenza di alcuno;1841;1858;2668,9;2380,85
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46211;Commercio all'ingrosso di cereali e legumi secchi;18;18;783,26;160,81
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46212;Commercio all'ingrosso di sementi e alimenti per il bestiame (mangimi), piante officinali, semi oleosi, patate da semina, tabacco grezzo;27;27;326,11;118,78
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46220;Commercio all'ingrosso di fiori e piante;55;61;223,76;186,81
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46230;Commercio all'ingrosso di animali vivi;17;17;37;30,31
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46241;Commercio all'ingrosso di cuoio e pelli gregge e lavorate (escluse le pelli per pellicceria);28;28;154,17;110,96
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46242;Commercio all'ingrosso di pelli gregge e lavorate per pellicceria;15;15;159,66;150,33
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46311;Commercio all'ingrosso di frutta e ortaggi freschi;214;220;2023,31;1288,7
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46312;Commercio all'ingrosso di frutta e ortaggi conservati;8;9;39,01;28,56
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46321;Commercio all'ingrosso di carne fresca, congelata e surgelata;47;51;616,11;140,77
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46322;Commercio all'ingrosso di prodotti di salumeria;5;5;11,67;6,67
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46331;Commercio all'ingrosso di prodotti lattiero-caseari e di uova;47;51;1841,5;609,31
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46332;Commercio all'ingrosso di oli e grassi alimentari di origine vegetale o animale;12;13;21,33;17,78
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46341;Commercio all'ingrosso di bevande alcoliche;90;92;351,7;235,43
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46342;Commercio all'ingrosso di bevande non alcoliche;26;27;78,07;56,17
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46350;Commercio all'ingrosso di prodotti del tabacco;3;3;7,17;6,25
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46360;Commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno;46;48;203,01;108,87
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46370;Commercio all'ingrosso di caffè, tè, cacao e spezie;22;23;96,09;55,56
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46381;Commercio all'ingrosso di prodotti della pesca freschi;32;33;315,67;164,6
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46382;Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi;30;34;484,66;168,46
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46383;Commercio all'ingrosso di pasti e piatti pronti;1;1;1;1
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46389;Commercio all'ingrosso di altri prodotti alimentari;132;136;1296,71;773,29
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46391;Commercio all'ingrosso non specializzato di prodotti surgelati;6;6;27,33;15,54
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46392;Commercio all'ingrosso non specializzato di prodotti alimentari, bevande e tabacco;65;70;936,24;372,33
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46411;Commercio all'ingrosso di tessuti;140;147;688,29;516,73
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46412;Commercio all'ingrosso di articoli di merceria, filati e passamaneria;50;53;267,67;195,05
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46419;Commercio all'ingrosso di altri articoli tessili;46;50;208,49;115,4
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46421;Commercio all'ingrosso di abbigliamento e accessori;701;770;5601,97;3087,58
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46422;Commercio all'ingrosso di articoli in pelliccia;18;18;43,16;40,85
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46423;Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili;49;59;1333,17;223,36
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46424;Commercio all'ingrosso di calzature e accessori;78;92;667,81;389,54
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46431;Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video;150;160;1516,15;1155,36
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46432;Commercio all'ingrosso di supporti registrati, audio, video (CD, DVD e altri supporti);52;57;665,51;480,15
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46433;Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica;65;70;761,57;360,73
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46441;Commercio all'ingrosso di vetreria e cristalleria;20;26;431,96;236,06
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46442;Commercio all'ingrosso di ceramiche e porcellana;30;31;687,6;197,34
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46443;Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia;39;41;1250,98;280,7
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46444;Commercio all'ingrosso di coltelleria, posateria e pentolame;14;15;104,49;55,66
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46450;Commercio all'ingrosso di profumi e cosmetici;236;255;3644,8;2263,95
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46461;Commercio all'ingrosso di medicinali;210;225;6487,49;5547,71
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46462;Commercio all'ingrosso di prodotti botanici per uso farmaceutico;18;19;73,33;40,89
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46463;Commercio all'ingrosso di articoli medicali ed ortopedici;311;333;7128,05;2946,36
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46471;Commercio all'ingrosso di mobili di qualsiasi materiale;155;161;595,51;377,14
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46472;Commercio all'ingrosso di tappeti;16;16;46,67;46,67
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46473;"Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico";163;185;3924,05;1118,88
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46480;Commercio all'ingrosso di orologi e di gioielleria;352;382;2224,07;1446,84
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46491;Commercio all'ingrosso di carta, cartone e articoli di cartoleria;219;232;1810,97;1103,45
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46492;Commercio all'ingrosso di libri, riviste e giornali;55;57;472,22;187,37
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46493;Commercio all'ingrosso di giochi e giocattoli;46;47;727,59;621,56
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46494;Commercio all'ingrosso di articoli sportivi (comprese le biciclette);71;81;1039,44;295,43
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46495;"Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale";63;70;1015,91;202,55
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46499;Commercio all'ingrosso di vari prodotti di consumo non alimentare nca;503;525;2016,63;1485,61
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46510;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software;561;597;4148,69;2493,44
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46520;Commercio all'ingrosso apparecchiature elettroniche per telecomunicazioni e componenti elettronici;264;280;2444,36;1550,54
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46610;Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori;16;16;124,59;54,47
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46620;Commercio all'ingrosso di macchine utensili, comprese le relative parti intercambiabili;182;188;1117,41;794,05
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46630;Commercio all'ingrosso di macchine per le miniere, l'edilizia e l'ingegneria civile;50;53;323,5;138,2
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46640;Commercio all'ingrosso di macchine per l'industria tessile, di macchine per cucire e per maglieria;30;31;209,25;179,13
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46650;Commercio all'ingrosso di mobili per ufficio e negozi;27;28;74,73;57,56
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46660;Commercio all'ingrosso di altre macchine e attrezzature per ufficio;131;139;1966,18;1080,98
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46691;Commercio all'ingrosso di mezzi ed attrezzature di trasporto;18;18;149,16;59,62
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46692;Commercio all'ingrosso di materiale elettrico per impianti di uso industriale;60;61;495,75;313,16
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46693;Commercio all'ingrosso di apparecchiature per parrucchieri, palestre, solarium e centri estetici;14;15;52,43;49,65
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46699;Commercio all'ingrosso di altre macchine e attrezzature per l'industria, il commercio e la navigazione;503;535;7465,39;4193,85
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46710;Commercio all'ingrosso di prodotti petroliferi e lubrificati per autotrazione, di combustibili per riscaldamento;106;111;1678,77;781,76
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46721;Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati;187;190;1918,75;664,22
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46722;Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati;90;92;635,59;379,32
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46731;Commercio all'ingrosso di legname, semilavorati in legno e legno artificiale;43;43;235,48;159,33
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46732;Commercio all'ingrosso di materiali da costruzione (inclusi gli apparecchi igienico-sanitari);225;258;1835,23;1079,42
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46733;Commercio all'ingrosso di vetro piano;4;4;7,08;7,08
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46734;Commercio all'ingrosso di carta da parati, colori e vernici;71;73;448,85;244,42
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46741;Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta);215;226;1854,15;1254
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46742;Commercio all'ingrosso di apparecchi e accessori per impianti idraulici, di riscaldamento e di condizionamento;124;132;2823,25;782,97
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46750;Commercio all'ingrosso di prodotti chimici;372;395;3670,25;2377,49
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46761;Commercio all'ingrosso di fibre tessili gregge e semilavorate;23;25;122,66;94,25
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46762;Commercio all'ingrosso di gomma greggia, materie plastiche in forme primarie e semilavorati;62;63;319,41;205,28
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46763;Commercio all'ingrosso di imballaggi;60;62;203,81;168,9
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46769;Commercio all'ingrosso di altri prodotti intermedi;73;73;440,75;250,18
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46771;Commercio all'ingrosso di rottami e sottoprodotti della lavorazione industriale metallici;62;66;268,08;185,37
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46772;Commercio all'ingrosso di altri materiali di recupero non metallici (vetro, carta, cartoni eccetera);41;43;270,49;162,2
2010;46;COMMERCIO ALL'INGROSSO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;46900;Commercio all'ingrosso non specializzato;848;888;4367,37;3020,53
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47111;Ipermercati;5;41;41084;4268,55
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47112;Supermercati;55;212;41041,4;5200,04
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47113;Discount di alimentari;13;34;14464,25;294,38
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47114;Minimercati ed altri esercizi non specializzati di alimentari vari;294;328;1085,52;902,59
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47115;Commercio al dettaglio di prodotti surgelati;9;18;1436,69;96,87
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47191;Grandi magazzini;39;79;11912,9;1739,47
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47192;Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le telecomunicazioni, elettronica di consumo audio e video, elettrodomestici;34;56;8013,95;652,71
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47199;Empori ed altri negozi non specializzati di vari prodotti non alimentari;85;90;552,79;207,46
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47210;Commercio al dettaglio di frutta e verdura;228;235;461,75;457,74
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47220;Commercio al dettaglio di carni e di prodotti a base di carne;292;298;829,35;721,25
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47230;Commercio al dettaglio di pesci, crostacei e molluschi;35;38;105,08;105,08
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47241;Commercio al dettaglio di pane;280;293;656,6;639,83
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47242;Commercio al dettaglio di torte, dolciumi, confetteria;74;88;303,49;273,72
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47250;Commercio al dettaglio di bevande;77;82;189,8;174,65
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47260;Commercio al dettaglio di generi di monopolio (tabaccherie);410;418;821,1;818,94
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47291;Commercio al dettaglio di latte e di prodotti lattiero-caseari;79;82;162,92;152,98
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47292;Commercio al dettaglio di caffè torrefatto;11;11;29,84;28,26
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47293;Commercio al dettaglio di prodotti macrobiotici e dietetici;7;7;113,92;13,44
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47299;Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati nca;220;236;980,18;966,56
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47300;Commercio al dettaglio di carburante per autotrazione;268;282;1617,13;772,41
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47410;Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati;81;83;1127,24;327
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47420;Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati;158;180;1853,7;586,81
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47430;Commercio al dettaglio di apparecchi audio e video in esercizi specializzati;43;49;251,76;134,75
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47511;Commercio al dettaglio di tessuti per l'abbigliamento, l'arredamento e di biancheria per la casa;158;170;511,64;361,91
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47512;Commercio al dettaglio di filati per maglieria e merceria;71;75;148,51;128,02
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47521;Commercio al dettaglio di ferramenta, vernici, vetro piano e materiale elettrico e termoidraulico;252;259;3032,52;740,01
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47522;Commercio al dettaglio di articoli igienico-sanitari;28;29;71,65;68,82
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47523;Commercio al dettaglio di materiali da costruzione, ceramiche e piastrelle;43;44;173,68;135,26
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47524;"Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura; macchine e attrezzature per il giardinaggio";8;8;165,92;57,22
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47531;Commercio al dettaglio di tappeti;65;69;137,71;121,81
2010;47;COMMERCIO AL DETTAGLIO, ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI;47532;Commercio al dettaglio di carta da parati e rivestimenti per pavimenti (moquette e linoleum);12;12;24,08;22,79
